date,Open,High,Low,Close,Volume
2019-08-20,83.94,84.09,82.39,82.45,1675205.0
2019-08-21,83.01,83.94,82.45,83.3,1501482.0
2019-08-22,83.42,84.2,82.84,83.99,1359887.0
2019-08-23,84.22,84.22,81.47,81.89,2183079.0
2019-08-26,82.7,83.0,81.76,82.63,1642173.0
2019-08-27,83.17,83.42,81.86,82.01,2080419.0
2019-08-28,82.17,83.02,81.79,82.84,1550738.0
2019-08-29,83.48,84.11,83.18,83.72,1499446.0
2019-08-30,84.21,84.22,83.18,83.62,1861108.0
2019-09-03,83.15,84.89,83.0,84.57,2044348.0
2019-09-04,85.29,85.76,84.98,85.37,2226625.0
2019-09-05,85.29,85.64,84.23,84.59,2382952.0
2019-09-06,84.48,85.19,84.2,84.79,2075874.0
2019-09-09,84.91,85.13,84.14,84.63,1500716.0
2019-09-10,84.15,84.33,82.11,83.27,3160495.0
2019-09-11,83.34,83.51,81.86,82.49,2148278.0
2019-09-12,83.17,84.12,82.9,84.04,1701467.0
2019-09-13,84.06,85.14,83.92,84.19,1737569.0
2019-09-16,84.29,85.51,84.07,85.22,2156869.0
2019-09-17,85.75,86.6,85.43,86.44,2232486.0
2019-09-18,86.33,86.94,85.03,85.58,1875216.0
2019-09-19,85.26,85.5,84.52,85.02,1835792.0
2019-09-20,85.61,85.78,84.34,84.35,4659513.0
2019-09-23,84.0,85.21,84.0,84.62,2272886.0
2019-09-24,84.86,85.26,83.78,84.22,2185837.0
2019-09-25,84.49,85.33,84.17,85.11,1697639.0
2019-09-26,85.64,86.33,85.11,86.27,1681259.0
2019-09-27,86.51,86.71,84.96,85.78,2273365.0
2019-09-30,85.77,86.2,85.2,85.22,2017654.0
2019-10-01,85.25,85.67,83.73,84.25,1799391.0
2019-10-02,83.93,84.5,83.23,84.25,2240182.0
2019-10-03,84.21,85.65,84.0,85.51,2154475.0
2019-10-04,85.71,86.33,85.5,86.19,1579641.0
2019-10-07,85.64,86.44,85.28,85.76,1192906.0
2019-10-08,85.57,86.22,84.32,85.14,1735843.0
2019-10-09,85.76,86.11,85.08,85.49,1225659.0
2019-10-10,85.21,86.09,85.0,85.81,1456994.0
2019-10-11,86.31,86.49,85.51,85.84,1461435.0
2019-10-14,85.97,86.47,85.58,86.26,1505907.0
2019-10-15,86.19,89.32,85.89,89.11,2747831.0
2019-10-16,89.11,89.11,87.82,89.04,1933721.0
2019-10-17,88.99,89.47,88.42,89.16,1967293.0
2019-10-18,89.65,89.91,89.07,89.61,1728826.0
